order_id,weight_original,volume_original,cust_id,weight,volume,is_imputed_weight,is_imputed_volume,weight_impute_method,volume_impute_method,is_imputed_any,is_oversize_order
437,583.8,1.20721,83,583.8,1.20721,False,False,,,False,False
476,23.935,0.1892,83,23.935,0.1892,False,False,,,False,False
547,122.7455,0.24507,83,122.7455,0.24507,False,False,,,False,False
805,6.124,0.01197,83,6.124,0.01197,False,False,,,False,False
934,39.247,0.3777,83,39.247,0.3777,False,False,,,False,False
1296,26.222,0.1663,83,26.222,0.1663,False,False,,,False,False
1591,48.933,0.4521,83,48.933,0.4521,False,False,,,False,False
1801,6.7344,0.0164,83,6.7344,0.0164,False,False,,,False,False
1874,18.4,0.03951,83,18.4,0.03951,False,False,,,False,False
914,444.22,0.84949,84,444.22,0.84949,False,False,,,False,False
1129,206.1248,0.47079,84,206.1248,0.47079,False,False,,,False,False
1278,15.4198,0.12463,84,15.4198,0.12463,False,False,,,False,False
1459,7.3403,0.05494,84,7.3403,0.05494,False,False,,,False,False
1494,289.177,1.39768,84,289.177,1.39768,False,False,,,False,False
1834,22.005,0.05544,84,22.005,0.05544,False,False,,,False,False
1860,31.2,0.0516,84,31.2,0.0516,False,False,,,False,False
1921,15.0,0.12879,84,15.0,0.12879,False,False,,,False,False
1998,564.065,1.20896,84,564.065,1.20896,False,False,,,False,False
2110,10.71,0.02571,84,10.71,0.02571,False,False,,,False,False
629,39.56,0.09109,85,39.56,0.09109,False,False,,,False,False
757,302.03,0.63041,85,302.03,0.63041,False,False,,,False,False
897,7.35,0.07685,85,7.35,0.07685,False,False,,,False,False
917,200.0,0.32674,85,200.0,0.32674,False,False,,,False,False
1119,6.5824,0.04901,85,6.5824,0.04901,False,False,,,False,False
1258,15.57,0.07338,85,15.57,0.07338,False,False,,,False,False
2032,22.7379,0.17347,85,22.7379,0.17347,False,False,,,False,False
360,37.435,0.0665,86,37.435,0.0665,False,False,,,False,False
361,41.82,0.10709,86,41.82,0.10709,False,False,,,False,False
409,138.67,0.96084,86,138.67,0.96084,False,False,,,False,False
1058,123.658,1.27624,86,123.658,1.27624,False,False,,,False,False
1225,161.552,0.34878,86,161.552,0.34878,False,False,,,False,False
1891,11.36,0.04548,86,11.36,0.04548,False,False,,,False,False
1912,18.4,0.04365,86,18.4,0.04365,False,False,,,False,False
310,12.004,0.02496,87,12.004,0.02496,False,False,,,False,False
347,25.662,0.1004,87,25.662,0.1004,False,False,,,False,False
359,6.64,0.01565,87,6.64,0.01565,False,False,,,False,False
1447,101.025,0.20785,87,101.025,0.20785,False,False,,,False,False
1638,28.0,0.0943,87,28.0,0.0943,False,False,,,False,False
2003,6.96,0.02157,87,6.96,0.02157,False,False,,,False,False
642,35.946,0.2871,88,35.946,0.2871,False,False,,,False,False
1347,33.0,0.2215,88,33.0,0.2215,False,False,,,False,False
1733,10.6547,0.02888,88,10.6547,0.02888,False,False,,,False,False
469,46.248,0.2733,89,46.248,0.2733,False,False,,,False,False
752,13.915,0.03514,90,13.915,0.03514,False,False,,,False,False
833,31.8088,0.07492,90,31.8088,0.07492,False,False,,,False,False
1127,22.125,0.05903,90,22.125,0.05903,False,False,,,False,False
2047,32.76,0.05744,90,32.76,0.05744,False,False,,,False,False
1218,9.56,0.03264,91,9.56,0.03264,False,False,,,False,False
1239,21.7,0.04968,91,21.7,0.04968,False,False,,,False,False
1377,24.869,0.2629,91,24.869,0.2629,False,False,,,False,False
2079,14.306,0.0458,91,14.306,0.0458,False,False,,,False,False
387,1229.0602,2.89595,92,1229.0602,2.89595,False,False,,,False,False
504,10.32,0.04118,92,10.32,0.04118,False,False,,,False,False
1568,65.1523,0.14075,92,65.1523,0.14075,False,False,,,False,False
1828,219.98,0.74257,92,219.98,0.74257,False,False,,,False,False
539,89.13,0.28639,93,89.13,0.28639,False,False,,,False,False
1617,8.5661,0.04778,93,8.5661,0.04778,False,False,,,False,False
371,9.186,0.01795,94,9.186,0.01795,False,False,,,False,False
1999,109.35,0.29746,95,109.35,0.29746,False,False,,,False,False
651,17.48,0.04201,97,17.48,0.04201,False,False,,,False,False
958,25.5,0.0646,98,25.5,0.0646,False,False,,,False,False
